case_id,unit_id,source_id,evidence_layer,donor_class,functional_class,route_eligible,dependency_group,dependency_scheme,collapsed_n_rows,donor_tie,role_tie
sox_genome_atlas,GTDB_R232::GCF_000092125.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000092125.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000092245.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,hgt_like,recipient_sulfur_backbone,True,GCF_000092245.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000092245.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000092245.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000092925.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000092925.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000143145.1:sox_energy_module,GTDB_R232,gene_tree_discordance,hgt_like,sox_energy_module,True,GCF_000143145.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000147355.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000147355.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000153125.2:recipient_sulfur_backbone,GTDB_R232,order_distribution,hgt_like,recipient_sulfur_backbone,True,GCF_000153125.2:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000153125.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,hgt_like,sox_energy_module,True,GCF_000153125.2:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000154785.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000154785.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000164905.1:sox_energy_module,GTDB_R232,order_distribution,vertical_like,sox_energy_module,True,GCF_000164905.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000183725.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000183725.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000186245.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000186245.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000192745.1:sox_energy_module,GTDB_R232,gene_tree_discordance,hgt_like,sox_energy_module,True,GCF_000192745.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000214275.2:sox_energy_module,GTDB_R232,order_distribution,hgt_like,sox_energy_module,True,GCF_000214275.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000215705.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000215705.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000218565.1:sox_energy_module,GTDB_R232,gene_tree_discordance,hgt_like,sox_energy_module,True,GCF_000218565.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000219215.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000219215.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000219915.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000219915.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000221025.1:sox_energy_module,GTDB_R232,order_distribution,vertical_like,sox_energy_module,True,GCF_000221025.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000224005.2:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_000224005.2:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000224005.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000224005.2:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_000227685.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000227685.2:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_000227745.2:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_000227745.2:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000227745.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000227745.2:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_000242915.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000242915.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000253115.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000253115.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000297055.2:recipient_sulfur_backbone,GTDB_R232,order_distribution,hgt_like,recipient_sulfur_backbone,True,GCF_000297055.2:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000297055.2:sox_energy_module,GTDB_R232,gene_tree_discordance,hgt_like,sox_energy_module,True,GCF_000297055.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000321415.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000321415.2:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_000511355.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000511355.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000511385.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000511385.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000512735.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000512735.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_000590925.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000590925.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000807775.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000807775.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000815105.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000815105.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000828615.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_000828615.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000828635.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,hgt_like,recipient_sulfur_backbone,True,GCF_000828635.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000828635.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000828635.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000934605.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000934605.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000968535.2:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_000968535.2:sox_energy_module,genome_dependency_group,7,False,False
sox_genome_atlas,GTDB_R232::GCF_000972785.3:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000972785.3:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000973625.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000973625.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_000987835.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_000987835.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_001007875.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_001007875.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001007875.1:sox_energy_module,GTDB_R232,order_distribution,vertical_like,sox_energy_module,True,GCF_001007875.1:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_001017435.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001017435.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001020955.1:sox_energy_module,GTDB_R232,order_distribution,vertical_like,sox_energy_module,True,GCF_001020955.1:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_001029105.3:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001029105.3:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001187845.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001187845.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001305575.3:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_001305575.3:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_001305595.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001305595.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001308265.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001308265.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001465545.3:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001465545.3:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001465595.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001465595.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001598055.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001598055.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001620265.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001620265.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001633165.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001633165.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001663815.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_001663815.1:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_001693385.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001693385.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001693515.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001693515.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001705075.2:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_001705075.2:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001705075.2:sox_energy_module,GTDB_R232,order_distribution,vertical_like,sox_energy_module,True,GCF_001705075.2:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_001723605.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001723605.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001747405.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_001747405.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001747405.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_001747405.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_001753165.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_001753165.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001753165.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_001753165.1:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_001753245.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_001753245.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001753245.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_001753245.1:sox_energy_module,genome_dependency_group,6,False,False
sox_genome_atlas,GTDB_R232::GCF_001761385.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001761385.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001854125.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,hgt_like,sox_energy_module,True,GCF_001854125.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_001854325.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001854325.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001888185.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001888185.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001940525.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001940525.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001956695.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001956695.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001969385.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001969385.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_001975705.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_001975705.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002028405.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002028405.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002085925.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002085925.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002215215.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_002215215.1:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_002222655.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002222655.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002355415.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_002355415.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002355415.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_002355415.1:sox_energy_module,genome_dependency_group,4,False,False
sox_genome_atlas,GTDB_R232::GCF_002355735.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,vertical_like,recipient_sulfur_backbone,True,GCF_002355735.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002355735.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,vertical_like,sox_energy_module,True,GCF_002355735.1:sox_energy_module,genome_dependency_group,3,False,False
sox_genome_atlas,GTDB_R232::GCF_002504165.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002504165.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002795845.1:sox_energy_module,GTDB_R232,gene_tree_discordance;order_distribution,hgt_like,sox_energy_module,True,GCF_002795845.1:sox_energy_module,genome_dependency_group,2,False,False
sox_genome_atlas,GTDB_R232::GCF_002865605.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002865605.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_002872475.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_002872475.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003008515.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003008515.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003008555.2:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003008555.2:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003008575.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003008575.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003065365.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003065365.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003065385.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003065385.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003324675.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003324675.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003346815.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003346815.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003355515.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003355515.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003544815.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003544815.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003544835.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003544835.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003544855.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003544855.1:sox_energy_module,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003544895.1:recipient_sulfur_backbone,GTDB_R232,order_distribution,hgt_like,recipient_sulfur_backbone,True,GCF_003544895.1:recipient_sulfur_backbone,genome_dependency_group,1,False,False
sox_genome_atlas,GTDB_R232::GCF_003544895.1:sox_energy_module,GTDB_R232,gene_tree_discordance,vertical_like,sox_energy_module,True,GCF_003544895.1:sox_energy_module,genome_dependency_group,1,False,False
